place_name,food,address,dong,gu,lat,lng
김밥천국 중곡점,도시락,서울특별시 광진구 긴고랑로15길 16,중곡2동,광진구,37.5627295898681,127.083512403453
이가탕수6 아차산역점,찜탕,서울특별시 광진구 천호대로131길 7,구의2동,광진구,37.5516642084301,127.090555149995
투마마식탁명태코다리조림감자탕닭볶음탕김치찌개제육쭈꾸미볶음,찜탕,서울특별시 은평구 진흥로1길 53,역촌동,은평구,37.6052003911283,126.918118937092
대광분식,분식,서울특별시 서대문구 북아현로 46-1,북아현동,서대문구,37.56142620488,126.956035202491
청춘 회 어시장,회,서울특별시 도봉구 덕릉로 227,창2동,도봉구,37.6384863481039,127.037640485246
순덕이네,한식,서울특별시 강북구 도봉로95길 6,수유3동,강북구,37.6411637089459,127.028310972799
아이빅미트,한식,서울특별시 강북구 도봉로13길 29,송천동,강북구,37.6150754620305,127.028695349903
노원골 제주흑돼지,한식,서울특별시 노원구 동일로242가길 52,상계1동,노원구,37.6783018809437,127.055884751891
윤이불닭발 노원점,한식,서울특별시 노원구 상계로9나길 18,상계5동,노원구,37.6605482451084,127.067910320237
꿀꿀돈돈,한식,서울특별시 용산구 청파로47길 52,청파동,용산구,37.5449725093355,126.967646680698
스시우미 광화문,돈까스/일식,서울특별시 종로구 삼봉로 81,종로1.2.3.4가동,종로구,37.5725639351805,126.981506298154
일 익스프레스,한식,서울특별시 종로구 종로 65,종로1.2.3.4가동,종로구,37.5704813826918,126.984708904431
한국피자헛 독립문역점,피자,서울특별시 종로구 송월길 155,교남동,종로구,37.5717267174551,126.961625543187
비에스티카페 동대문점,카페/디저트,서울특별시 중구 장충단로 226,광희동,중구,37.5647179972794,127.00776193791
베러댄와플 앤 타코야끼,한식,서울특별시 은평구 진관4로 17,진관동,은평구,37.6436459287601,126.922900461734
아리랑 한식,한식,서울특별시 은평구 통일로89길 6-11,갈현1동,은평구,37.6250660673368,126.919114621306
대디롱,도시락,서울특별시 성북구 월계로40길 7,장위3동,성북구,37.6229473543321,127.048397229405
두레통닭망우점,치킨,서울특별시 중랑구 양원역로 10-1,망우본동,중랑구,37.6015183388035,127.108347934875
아버지집,분식,서울특별시 중랑구 답십리로77길 65,면목4동,중랑구,37.5745158283809,127.08138004268
육연식당,돈까스/일식,서울특별시 중랑구 동일로 932,묵1동,중랑구,37.6138393830212,127.077557139207
등촌샤브칼국수,한식,서울특별시 성동구 금호산길 65,금호2.3가동,성동구,37.5541621073641,127.019410708378
설내옥설렁탕,찜탕,서울특별시 성동구 금호로 141-2,금호2.3가동,성동구,37.5537847079277,127.02082932018
육회바른연어 공릉점,회,서울특별시 노원구 동일로 986,공릉1동,노원구,37.6182161017816,127.07591204414
홍홍,아시안/양식,서울특별시 용산구 한강대로7길 30-18,한강로동,용산구,37.5254197268691,126.961950195837
백억커피 만리점,카페/디저트,서울특별시 용산구 효창원로 278-1,청파동,용산구,37.5518306949656,126.963214664848
뭄뭄광화문점,돈까스/일식,서울특별시 종로구 새문안로 68,사직동,종로구,37.5696425113058,126.972139469043
"운현궁, 아침",한식,서울특별시 종로구 삼일대로 461,종로1.2.3.4가동,종로구,37.5755954796793,126.985829029631
블루보틀커피코리아 명동,카페/디저트,서울특별시 중구 명동길 14,명동,중구,37.5634116488196,126.98288772495
뽀루뚜나,아시안/양식,서울특별시 중구 소공로6길 28,명동,중구,37.5584653224355,126.984602822644
오스테리아 스테쏘,아시안/양식,서울특별시 중구 남대문로 81,소공동,중구,37.5647299033135,126.981730421825
미루 서울,한식,서울특별시 중구 마른내로2길 29-1,필동,중구,37.5631444535798,126.99159986194
일만족발,족발/보쌈,서울특별시 도봉구 도봉로125길 52,쌍문2동,도봉구,37.6548758228623,127.036937874943
우아한과일&카페 경희의료원점,카페/디저트,서울특별시 동대문구 경희대로 23,회기동,동대문구,37.5937762050989,127.050741696591
클럽용두,아시안/양식,서울특별시 동대문구 무학로30길 8,용신동,동대문구,37.5750700188504,127.031093707383
봉삼슈퍼,아시안/양식,서울특별시 중랑구 상봉중앙로9길 2-4,상봉1동,중랑구,37.6020726621652,127.086964325203
짬뽕대가 임사부반점 중화점,중식,서울특별시 중랑구 봉화산로4길 3,중화2동,중랑구,37.6013193031341,127.076205497408
현심야식당,야식,서울특별시 성동구 왕십리로4길 24-7,성수1가2동,성동구,37.5468373002062,127.046648878068
원더버거,패스트푸드,서울특별시 강북구 노해로8가길 36,수유3동,강북구,37.6396728953276,127.023598445247
홍희네생삼겹살,한식,서울특별시 강북구 도봉로53길 27,미아동,강북구,37.6265460331271,127.024242941957
LA라운지,한식,서울특별시 은평구 연서로29길 20-12,갈현1동,은평구,37.6195761206329,126.918777133195
빽보이피자 연신내점,피자,서울특별시 은평구 연서로26길 4,대조동,은평구,37.6171159363514,126.919909192012
용산은행나무포차,야식,서울특별시 용산구 서빙고로 4-12,한강로동,용산구,37.52572030186,126.965164361258
루하스 사우나,한식,서울특별시 은평구 통일로 1022,진관동,은평구,37.633802248678,126.917738964075
베이직프라이드치킨 새절샬롬,치킨,서울특별시 은평구 불광천길 460,응암3동,은평구,37.5944331928977,126.915435579865
숙성회포장,회,서울특별시 은평구 응암로25길 5,응암3동,은평구,37.5950601177945,126.917622764112
비비큐 신내점,치킨,서울특별시 중랑구 봉화산로59길 33,망우본동,중랑구,37.6106624340887,127.103788903651
신선포차,야식,서울특별시 강북구 도봉로67길 45,미아동,강북구,37.6297736879239,127.022151032088
(PUBBEE COFFEE)퍼비커피,아시안/양식,서울특별시 노원구 동일로186길 30,공릉1동,노원구,37.624886861416,127.074594035006
짱돌,한식,서울특별시 광진구 동일로22길 117-19,화양동,광진구,37.5415234445325,127.070808673647
반수우안(VAN XUAN),아시안/양식,서울특별시 종로구 대학로8가길 79,이화동,종로구,37.5824888810876,127.003554362356
침스버거,패스트푸드,서울특별시 종로구 북촌로 14-2,가회동,종로구,37.5780936533534,126.985717839141
약수낙지,한식,서울특별시 중구 동호로10길 17,약수동,중구,37.5547383137982,127.01176425918
동명카츠 경리단점,돈까스/일식,서울특별시 용산구 회나무로 21,이태원2동,용산구,37.5392205735752,126.989007364968
리오쿠치나,아시안/양식,서울특별시 강북구 4.19로 61-1,우이동,강북구,37.6460195505135,127.007770277058
킹곱창,한식,서울특별시 노원구 월계로45길 21,월계2동,노원구,37.6256184658306,127.051276377642
우아하지,아시안/양식,서울특별시 용산구 회나무로 31-6,이태원2동,용산구,37.5398811036031,126.990103802969
원효로 벗찌,한식,서울특별시 용산구 원효로 203,원효로1동,용산구,37.5373371712142,126.964524774711
장충동왕 한방족발,족발/보쌈,서울특별시 은평구 응암로12길 5-1,응암3동,은평구,37.5882171140736,126.917535991579
향나무참숯장어나라,한식,서울특별시 은평구 진흥로 153-4,대조동,은평구,37.6093207426403,126.926669243372
김치 육돈,한식,서울특별시 중랑구 용마산로115길 109,망우본동,중랑구,37.5974663223384,127.094160266661
용마산역 순대국 감자탕,찜탕,서울특별시 중랑구 용마산로 228,면목4동,중랑구,37.5741674853751,127.088301152119
네온서울 노원역점,한식,서울특별시 노원구 노해로81길 12-15,상계2동,노원구,37.6557494969152,127.063095172733
올리브샌드카페,카페/디저트,서울특별시 강북구 도봉로29길 7,송천동,강북구,37.6205851255839,127.027811566931
이자카야연화리,돈까스/일식,서울특별시 강북구 삼양로 498,수유2동,강북구,37.6476366840124,127.014802429578
다복향 마라탕 마들역점,찜탕,서울특별시 노원구 동일로 1541,상계8동,노원구,37.6656742727167,127.05705028385
맛나분식,분식,서울특별시 광진구 긴고랑로 92,중곡2동,광진구,37.5603081874579,127.085615200915
찬스불고기부리또(군자점),아시안/양식,서울특별시 광진구 군자로 76,군자동,광진구,37.5499539254444,127.071085415083
탱고(Tango),중식,서울특별시 광진구 능동로 69,자양4동,광진구,37.5378412310188,127.068994278343
교촌치킨 청량리역점,치킨,서울특별시 동대문구 왕산로 249-1,청량리동,동대문구,37.5835972980592,127.049119761501
닭찌 흔한 닭볶음탕에도 명품은 있다,찜탕,서울특별시 동대문구 장한로27가길 32,장안2동,동대문구,37.5744732838507,127.071231652791
까사피에스타 건대점,아시안/양식,서울특별시 광진구 광나루로 380,화양동,광진구,37.5476159822886,127.071882907152
해마루푸드 주식회사,한식,서울특별시 동대문구 답십리로 9,전농1동,동대문구,37.5784693244422,127.043528549832
구기동 광,돈까스/일식,서울특별시 종로구 진흥로 445,평창동,종로구,37.6077211580755,126.958111972785
매머드커피익스프레스 장충동먹자골목점,카페/디저트,서울특별시 중구 장충단로 193-1,광희동,중구,37.5621395270466,127.006217621351
하남돼지집 동대문점,한식,서울특별시 중구 을지로43길 9,광희동,중구,37.566777288359,127.006708348049
오뎅에 꼬치닭,한식,서울특별시 은평구 진흥로12나길 2,녹번동,은평구,37.6081036393649,126.926593765968
육회바른연어 구파발점,회,서울특별시 은평구 진관3로 21,진관동,은평구,37.6396025010646,126.919014455213
호세야 오리바베큐 본점(은평구),한식,서울특별시 은평구 증산로15길 42,신사2동,은평구,37.5905457181422,126.909058535797
(주)푸르웰,한식,서울특별시 서대문구 모래내로 412,연희동,서대문구,37.5833186200007,126.940858017289
만복한우 소고기 국밥,찜탕,서울특별시 서대문구 인왕시장길 46,홍제3동,서대문구,37.5916156857946,126.944581411959
똑똑카페,카페/디저트,서울특별시 중랑구 양원역로14나길 21,망우본동,중랑구,37.6071075122161,127.106994305178
엘앤와이(L&Y),아시안/양식,서울특별시 중랑구 면목로56길 61,면목본동,중랑구,37.5839465219469,127.091829657275
윤반장동대문점 이모네김치찜청량리점,찜탕,서울특별시 동대문구 제기로 131,청량리동,동대문구,37.5880286972814,127.049226158937
돈코복코,한식,서울특별시 성북구 동소문로23길 7,동선동,성북구,37.5938250019601,127.01753977839
너의냠냠버거,패스트푸드,서울특별시 성북구 성북로14길 7,성북동,성북구,37.5937935034207,127.001156998494
용천각,중식,서울특별시 도봉구 노해로 389,창4동,도봉구,37.6527681735064,127.051335609074
배떡 수유점,분식,서울특별시 강북구 오패산로 396,번1동,강북구,37.6365504936538,127.027901922316
혜준당,한식,서울특별시 강북구 도봉로72길 23,미아동,강북구,37.6322546249788,127.025372935446
지바(GeeBar),아시안/양식,서울특별시 노원구 덕릉로83길 22,중계4동,노원구,37.6601982030916,127.074209796325
한식사관학교,한식,서울특별시 노원구 한글비석로 264,중계본동,노원구,37.6511587125973,127.077337907538
라폰다,아시안/양식,서울특별시 성동구 독서당로 194,옥수동,성동구,37.5426912380213,127.012662054013
카페내셔널,카페/디저트,서울특별시 성동구 광나루로4가길 14,성수2가3동,성동구,37.5492288015054,127.054479502786
케이푸디,한식,서울특별시 동대문구 전농로16길 11,전농2동,동대문구,37.5786571281384,127.058278816813
피자애 전농동점,피자,서울특별시 동대문구 전농로15길 7,전농1동,동대문구,37.5781443526721,127.057027925032
수경수제만두,분식,서울특별시 광진구 광나루로36길 46,구의1동,광진구,37.5429274736996,127.086004261643
전슐랭,한식,서울특별시 광진구 자양로 296,구의2동,광진구,37.5520558380171,127.092574431221
청년분식,분식,서울특별시 광진구 광나루로 545,구의2동,광진구,37.5462562195695,127.089987563362
사비오 커피,카페/디저트,서울특별시 중구 수표로 40,을지로동,중구,37.5650408431067,126.990083497483
양밍위 황먼지 미판1,중식,서울특별시 중구 명동4길 18,명동,중구,37.5628407085186,126.983673356253
이자카야나무 시청점 별관,돈까스/일식,서울특별시 중구 남대문로1길 37,소공동,중구,37.5626995350175,126.977221201336
이자카야나무 시청점 본관,돈까스/일식,서울특별시 중구 남대문로1길 37,소공동,중구,37.5626995350175,126.977221201336
트리에(Trier),아시안/양식,서울특별시 중구 다산로46길 17,신당동,중구,37.5668675982177,127.017122913186
국수포차,야식,서울특별시 용산구 원효로53길 1,원효로1동,용산구,37.5357713468907,126.961996756746
남영동 경주,한식,서울특별시 용산구 한강대로80길 21-3,남영동,용산구,37.5428263610867,126.973973610998
아그네스 하우스(AGNES HOUSE),아시안/양식,서울특별시 용산구 회나무로13가길 3-8,이태원2동,용산구,37.5409240059086,126.990042789676
에이엠(AM),한식,서울특별시 용산구 청파로47길 49,청파동,용산구,37.5445841559546,126.967563904498
위치원 샌드위치,아시안/양식,서울특별시 용산구 이태원로 164,이태원1동,용산구,37.5341850375105,126.992077625429
핑크피그(PINK PIG),돈까스/일식,서울특별시 용산구 한강대로 168-2,한강로동,용산구,37.5336967726087,126.972674084438
신룽푸 마라탕 구파발점,찜탕,서울특별시 은평구 진관3로 11,진관동,은평구,37.6394630545503,126.918268068589
호우동,돈까스/일식,서울특별시 은평구 갈현로 24,신사1동,은평구,37.6000387980095,126.91042750122
별콩커피&빙수,카페/디저트,서울특별시 서대문구 통일로 463,홍제1동,서대문구,37.5896244224324,126.942734489087
솥뚜껑누룽지통닭,치킨,서울특별시 서대문구 통일로 153,천연동,서대문구,37.5678647412699,126.964374018547
라사천마라탕 망우역점,찜탕,서울특별시 중랑구 송림길 3-7,상봉1동,중랑구,37.5991882028245,127.095063143878
미니미 꼬마김밥,도시락,서울특별시 성북구 보국문로30길 15,정릉4동,성북구,37.6174301321298,127.002991161258
미우카츠,돈까스/일식,서울특별시 성북구 안암로9가길 76,안암동,성북구,37.5822567123651,127.028206118118
골목깡통집,한식,서울특별시 도봉구 노해로65길 7-12,창5동,도봉구,37.6517298976344,127.045825536405
술,한식,서울특별시 은평구 연서로4길 20,역촌동,은평구,37.6025214781064,126.918119721663
신사(Sinsa)포차,야식,서울특별시 은평구 증산로23길 27,신사1동,은평구,37.5980614011054,126.912357519429
올데이파스타 은평본점,한식,서울특별시 은평구 역말로 52,역촌동,은평구,37.6057697555028,126.916234407129
그레인서울(GRAINSEOUL),아시안/양식,서울특별시 서대문구 연희로11가길 53,연희동,서대문구,37.5662724262577,126.927437688603
우리집(돌곶이역점),한식,서울특별시 성북구 화랑로 246,석관동,성북구,37.6103528301874,127.0566324408
춘리마라탕(한성대점),찜탕,서울특별시 성북구 창경궁로 317,성북동,성북구,37.588183651831,127.004848544506
콩나물국밥,찜탕,서울특별시 성북구 삼선교로4길 119,삼선동,성북구,37.5827590601771,127.0078732892
하루 한끼,분식,서울특별시 도봉구 우이천로48길 4,쌍문1동,도봉구,37.6557591531793,127.016041782319
카페아모제,카페/디저트,서울특별시 강북구 도봉로 62,송중동,강북구,37.6145929759749,127.030517678336
땡큐춘자 해물칼국수,한식,서울특별시 노원구 동일로242가길 50,상계1동,노원구,37.6781315029878,127.056080622572
좋은친구치킨호프,치킨,서울특별시 동대문구 한빛로 60,용신동,동대문구,37.5787061583485,127.029346939761
오늘주점,한식,서울특별시 광진구 능동로 69,자양4동,광진구,37.5378412310188,127.068994278343
KSK공인중개사사무소,한식,서울특별시 종로구 자하문로 42,청운효자동,종로구,37.5797610006316,126.971588441294
그리움 맛나당,한식,서울특별시 용산구 보광로 27,보광동,용산구,37.5267961901315,127.000165169889
심,돈까스/일식,서울특별시 성동구 왕십리로24나길 8,왕십리도선동,성동구,37.5639830845569,127.03467019907
태곱이네,한식,서울특별시 동대문구 망우로18가길 43-1,휘경2동,동대문구,37.5884303445766,127.060852301651
육회이야기,회,서울특별시 광진구 광나루로52길 114,구의3동,광진구,37.539012579616,127.089705830271
하루식품관,한식,서울특별시 광진구 능동로 7,자양4동,광진구,37.5323407288608,127.066771358767
하루의정,한식,서울특별시 광진구 구의로 59,구의1동,광진구,37.5432606144101,127.090176212869
김쉐프,중식,서울특별시 종로구 사직로8길 4,사직동,종로구,37.5746716527447,126.968429762772
생활맥주 대학로마로니에점,야식,서울특별시 종로구 대학로10길 11,이화동,종로구,37.5818529800135,127.002805312811
프랭크버거 종로평창점,패스트푸드,서울특별시 종로구 평창11길 3,평창동,종로구,37.606031361562,126.966618557614
더데일리카페인 을지로,카페/디저트,서울특별시 중구 마른내로2길 6,을지로동,중구,37.5641465944328,126.992375982553
모와(MOWa),아시안/양식,서울특별시 중구 명동8나길 38,명동,중구,37.5617094550686,126.982674651463
완도댁,한식,서울특별시 중구 명동길 73,명동,중구,37.5644105705291,126.986233754442
짐빠 신당,한식,서울특별시 중구 퇴계로87길 15-8,황학동,중구,37.5662657751819,127.02078797183
리슨스픽드링크(LISTEN SPEAK DRINK),아시안/양식,서울특별시 용산구 이태원로16길 14-3,이태원1동,용산구,37.5334322711774,126.99109327319
더이음사랑방,한식,서울특별시 서대문구 신촌로 63,신촌동,서대문구,37.5566117811394,126.933756229441
미스신두마리치킨 종암점,치킨,서울특별시 성북구 종암로28길 72-6,종암동,성북구,37.6002022917203,127.035015285157
Yeonsan,아시안/양식,서울특별시 도봉구 방학로17길 48,방학3동,도봉구,37.6614810273612,127.021629252964
영수네만두 창동역점,한식,서울특별시 도봉구 마들로11길 73,창4동,도봉구,37.6532567533904,127.049060560533
탕화쿵푸마라탕 수유점,찜탕,서울특별시 강북구 도봉로 343,수유3동,강북구,37.6385067563721,127.025726289061
동강,한식,서울특별시 성동구 동일로 143,성수2가3동,성동구,37.5454284648551,127.065339810631
우화당 회기점,한식,서울특별시 동대문구 회기로 190,휘경1동,동대문구,37.5898221638972,127.056947499116
유즈호(Yuzuho),돈까스/일식,서울특별시 중구 충무로 51,을지로동,중구,37.5657910103787,126.992497832713
헤이웨이브,치킨,서울특별시 중구 퇴계로87길 43-25,황학동,중구,37.567483262667,127.019906321499
드래곤힐 프린트샵,아시안/양식,서울특별시 용산구 한강대로 176,한강로동,용산구,37.534166929831,126.973131908434
럭키호프,한식,서울특별시 용산구 한강대로15길 19-4 (한강로3가),한강로동,용산구,37.5259872532321,126.963038206961
스마일김밥,도시락,서울특별시 서대문구 통일로40길 13,홍제3동,서대문구,37.5903119876915,126.943519977984
스시화 성북점,돈까스/일식,서울특별시 성북구 삼양로 35,길음1동,성북구,37.606231004929,127.023773153729
INBITO(인비또),아시안/양식,서울특별시 노원구 상계로12길 35,상계2동,노원구,37.6566148902484,127.069507250841
코너바,한식,서울특별시 성동구 성수일로1길 8,성수1가1동,성동구,37.5417129532735,127.047784679124
편백집 청량리역사점,한식,서울특별시 동대문구 왕산로 214,전농1동,동대문구,37.5841961381161,127.05114707633
카페이드인,카페/디저트,서울특별시 광진구 용마산로 47,중곡2동,광진구,37.5578057118259,127.087644089209
솥내음 광화문점,한식,서울특별시 종로구 새문안로 68,사직동,종로구,37.5696425113058,126.972139469043
진심옴므,아시안/양식,서울특별시 중구 서소문로 89-20,소공동,중구,37.5632510909133,126.972031493823
북바:&,아시안/양식,서울특별시 용산구 우사단로4길 30,보광동,용산구,37.5313733579409,126.9983932287
스쿠퍼,아시안/양식,서울특별시 용산구 한강대로62길 37,한강로동,용산구,37.5332380352776,126.973698393164
낭만포차 한식점심부페,야식,서울특별시 성동구 왕십리로 311-1,행당1동,성동구,37.5615751305274,127.03450236522
쉐프밥상,한식,서울특별시 은평구 통일로 838,불광1동,은평구,37.6182287895423,126.922263981517
제이푸드,한식,서울특별시 은평구 응암로30길 16,응암2동,은평구,37.5952285650967,126.91939457024
주식회사 이클리온 쏠페스타,아시안/양식,서울특별시 서대문구 이화여대1길 10,신촌동,서대문구,37.5576463618721,126.944912043171
주식회사 이클리온 쏠페스타,아시안/양식,서울특별시 서대문구 이화여대1길 10,신촌동,서대문구,37.5576463618721,126.944912043171
주카(ZUKA),한식,서울특별시 서대문구 이화여대길 72-10,신촌동,서대문구,37.5595116194001,126.944555739056
타이스타일(Thai style),아시안/양식,서울특별시 서대문구 연희로 204,연희동,서대문구,37.5751168214624,126.935594673518
근본푸드,한식,서울특별시 중랑구 상봉중앙로8가길 48,상봉1동,중랑구,37.6003236633419,127.090318420783
동네순대국,찜탕,서울특별시 중랑구 사가정로 379,면목3.8동,중랑구,37.5810077584295,127.08682083184
두리당 김밥,도시락,서울특별시 중랑구 면목로48길 37,면목3.8동,중랑구,37.5822683789334,127.090720477178
계모임,한식,서울특별시 성북구 보문로30라길 5-10,동선동,성북구,37.5895699879413,127.019204319645
피자마루업,피자,서울특별시 도봉구 시루봉로 64,쌍문4동,도봉구,37.6564817347697,127.028110647016
계혁명,치킨,서울특별시 노원구 덕릉로 459-37,상계6.7동,노원구,37.6468005039827,127.059592952406
강릉 메밀촌,한식,서울특별시 성북구 정릉로26길 21,정릉2동,성북구,37.6040391022345,127.01156398401
숙성회136 중랑점,회,서울특별시 중랑구 상봉중앙로5길 28,중화1동,중랑구,37.6004510345049,127.085891399909
츠루츠루,돈까스/일식,서울특별시 성북구 삼선교로24길 41,삼선동,성북구,37.5884374788736,127.016572153313
닭치고먹어봐,치킨,서울특별시 노원구 상계로37길 2,상계3.4동,노원구,37.6705700525154,127.07901723432
WILLOW COFFEE (윌로우 커피),카페/디저트,서울특별시 은평구 갈현로 213,갈현2동,은평구,37.6163740042672,126.913938851554
빽보이피자 외대앞점,피자,서울특별시 동대문구 이문로 102,이문1동,동대문구,37.5958819629253,127.060041268747
카페 하멜른,카페/디저트,서울특별시 동대문구 망우로18가길 53,휘경2동,동대문구,37.5878623044137,127.060607958148
맥주짠,야식,서울특별시 광진구 면목로 195,중곡3동,광진구,37.5705440453956,127.083087020661
명품육사 우향우,한식,서울특별시 광진구 능동로13길 88,화양동,광진구,37.5455037246349,127.068628822449
옹수육 자양본점,한식,서울특별시 광진구 자양번영로13길 3,자양3동,광진구,37.5374027186753,127.07672684169
회사랑 스시감동,돈까스/일식,서울특별시 광진구 광나루로 369,군자동,광진구,37.5484610827889,127.071049482737
금커피별빙수 사가정역점,카페/디저트,서울특별시 중랑구 면목로45길 3-6,면목3.8동,중랑구,37.5814281329842,127.088196853582
동궁찜닭,찜탕,서울특별시 중랑구 상봉중앙로5다길 48,상봉1동,중랑구,37.5982375880785,127.086361511305
카페차 주식회사,카페/디저트,서울특별시 용산구 이태원로 244,한남동,용산구,37.5364813223241,127.00050055211
버치커피,카페/디저트,서울특별시 성동구 성수이로16길 27,성수2가1동,성동구,37.5405440831839,127.059673142014
본말감자탕 뚝섬역점,찜탕,서울특별시 성동구 아차산로 49,성수1가2동,성동구,37.5467876194278,127.050037317792
포촤로와,한식,서울특별시 은평구 통일로85길 6,갈현1동,은평구,37.6222304482775,126.919066720164
히동이치킨 구산점,치킨,서울특별시 은평구 갈현로 135,구산동,은평구,37.6100187288397,126.910940022075
지코바 월곡점,치킨,서울특별시 성북구 오패산로10길 30,월곡2동,성북구,37.605126220402,127.038437360276
피플스(peoples),아시안/양식,서울특별시 성북구 동소문로 225-9,길음1동,성북구,37.6022664422336,127.021561930697
한반도,한식,서울특별시 성북구 고려대로24가길 14,안암동,성북구,37.5851836380108,127.03019363855
편하게김밥,도시락,서울특별시 강북구 도봉로34길 16,송중동,강북구,37.6219222575943,127.029031800028
Cafe bitt(카페 빛),카페/디저트,서울특별시 은평구 통일로 807,대조동,은평구,37.6159364125655,126.923933514789
이성닭곰탕,찜탕,서울특별시 은평구 통일로 909,갈현1동,은평구,37.6242642948357,126.919665112882
차차닭발,치킨,서울특별시 은평구 은평로9길 13,응암1동,은평구,37.6013680588223,126.921205947636
밥도둑한끼뚝딱 건대점,한식,서울특별시 광진구 광나루로 380,화양동,광진구,37.5476159822886,127.071882907152
혼밥대왕 건대점,한식,서울특별시 광진구 광나루로 380,화양동,광진구,37.5476159822886,127.071882907152
후타리 본,돈까스/일식,서울특별시 광진구 아차산로31길 20-6,화양동,광진구,37.5417027430144,127.069902038614
비비큐 망우점,치킨,서울특별시 중랑구 봉우재로71길 83,망우본동,중랑구,37.5971790565582,127.095431437268
인쌩맥주 중랑역점,야식,서울특별시 중랑구 중랑천로12길 30,상봉2동,중랑구,37.5925990085216,127.074594972362
족발구역 (상봉점),족발/보쌈,서울특별시 중랑구 동일로112길 3,상봉2동,중랑구,37.592822197006,127.081131391465
(유)아웃백스테이크하우스코리아 광화문D타워점,아시안/양식,서울특별시 종로구 종로3길 17,종로1.2.3.4가동,종로구,37.5709958592808,126.978914477333
까브레뱅(CAVE LESVINS),아시안/양식,서울특별시 종로구 세종대로 169,사직동,종로구,37.5715034386611,126.976320410134
메르깟(MERCAT),아시안/양식,서울특별시 종로구 세종대로 169,사직동,종로구,37.5715034386611,126.976320410134
무봉리토종순대국,찜탕,서울특별시 종로구 새문안로5길 37,사직동,종로구,37.5736488068784,126.974213175414
자담치킨 서울서대문역점,치킨,서울특별시 종로구 경교장길 35,교남동,종로구,37.5688537151032,126.965114852628
백두산참숯불고기,한식,서울특별시 중구 퇴계로78길 37,동화동,중구,37.5636510144999,127.016685845832
주마등,한식,서울특별시 중구 충무로5길 23,을지로동,중구,37.5653486365681,126.991400516159
간장다이닝,한식,서울특별시 용산구 새창로 128-4,용문동,용산구,37.5361447765814,126.960787169156
츠키노리,돈까스/일식,서울특별시 용산구 신흥로 103-1,용산2가동,용산구,37.5448322999717,126.984462143487
단길,아시안/양식,서울특별시 성동구 왕십리로6길 14-1,성수1가1동,성동구,37.545800590461,127.046242444723
술인,치킨,서울특별시 서대문구 통일로 421,홍제1동,서대문구,37.586831973973,126.945978707314
연희순대국,찜탕,서울특별시 서대문구 증가로 131,남가좌2동,서대문구,37.5772805104323,126.923024751681
올나잇,치킨,서울특별시 종로구 우정국로2길 32,종로1.2.3.4가동,종로구,37.5694356957486,126.984773412694
설죽 앤 도시락,한식,서울특별시 중구 삼일대로 363,명동,중구,37.5671565387212,126.987052299704
정이가네(삼광상회),한식,서울특별시 중구 퇴계로85길 2,황학동,중구,37.5658961743952,127.019811046646
차이(chai)797 DINING 광화문 SFC점,중식,서울특별시 중구 세종대로 136,명동,중구,37.5684232177354,126.97825653257
당스,아시안/양식,서울특별시 용산구 한강대로7길 23-5,한강로동,용산구,37.5244247092393,126.961545934666
슬로우앤로 남영역점,아시안/양식,서울특별시 용산구 청파로 247,청파동,용산구,37.5417233269798,126.970401766599
스컹크,치킨,서울특별시 성동구 왕십리로21길 17,행당1동,성동구,37.5608985028784,127.032849715041
숙성회136,돈까스/일식,서울특별시 광진구 군자로 179-2,군자동,광진구,37.556809211773,127.07800716956
카페시안,카페/디저트,서울특별시 광진구 구의강변로 106,구의3동,광진구,37.53985699394,127.09489656845
꾸워봐,한식,서울특별시 동대문구 장한로 186,장안2동,동대문구,37.5768355392294,127.072370148565
라멘짱 청량리역점,돈까스/일식,서울특별시 동대문구 왕산로 214,전농1동,동대문구,37.5841961381161,127.05114707633
효효,아시안/양식,서울특별시 성북구 삼양로 35,길음1동,성북구,37.606231004929,127.023773153729
김밥은...,도시락,서울특별시 강북구 삼양로19길 25,삼각산동,강북구,37.6156943247238,127.021139026425
하이쿠모,한식,서울특별시 서대문구 증가로29길 40,북가좌2동,서대문구,37.5812723639305,126.91145905125
"고,끼미국수",한식,서울특별시 광진구 영화사로 39,중곡4동,광진구,37.5564721693285,127.091299207486
스키야끼 동아리,돈까스/일식,서울특별시 중구 남대문로 114-1,명동,중구,37.56738911588,126.983024342668
공덕만리,한식,서울특별시 용산구 효창원로 270,청파동,용산구,37.551333402833,126.963695982735
루라운지,한식,서울특별시 용산구 한강대로44길 5,한강로동,용산구,37.5311348836415,126.970500533465
퍼주에,아시안/양식,서울특별시 성동구 독서당로47길 12-1,금호4가동,성동구,37.5479668088356,127.019617659425
최이순 홍어무침,한식,서울특별시 도봉구 덕릉로57길 52,창2동,도봉구,37.6404654101484,127.036040636977
모담김밥,도시락,서울특별시 강북구 삼양로27길 19,삼각산동,강북구,37.6161238065432,127.021741379374
우리소곰탕,찜탕,서울특별시 은평구 서오릉로 21,녹번동,은평구,37.6030269052655,126.925559615072
돈냄새,한식,서울특별시 서대문구 통일로37길 12,홍제1동,서대문구,37.5877840964672,126.944136571927
수상한 키친,돈까스/일식,서울특별시 동대문구 한천로58길 47,이문2동,동대문구,37.6007507501532,127.068769452719
양양면옥,한식,서울특별시 광진구 뚝섬로 595,자양1동,광진구,37.5332088120956,127.076200292098
