,date,gu,days,time_int,order_amt,order_cnt
0,202209,종로구,월요일,0,224080.0,8
1,202209,종로구,화요일,0,81270.0,4
2,202209,종로구,수요일,0,312520.0,12
3,202209,종로구,목요일,0,104100.0,4
4,202209,종로구,금요일,0,314773.0,14
5,202209,종로구,토요일,0,420623.0,16
6,202209,종로구,일요일,0,366085.0,13
7,202209,종로구,월요일,1,156200.0,5
8,202209,종로구,화요일,1,84700.0,4
9,202209,종로구,수요일,1,136380.0,5
10,202209,종로구,목요일,1,133755.0,7
11,202209,종로구,금요일,1,140610.0,6
12,202209,종로구,토요일,1,341730.0,11
13,202209,종로구,일요일,1,131800.0,6
14,202209,종로구,월요일,2,28500.0,1
15,202209,종로구,화요일,2,53800.0,2
16,202209,종로구,수요일,2,33900.0,2
17,202209,종로구,목요일,2,41700.0,2
18,202209,종로구,금요일,2,51900.0,2
19,202209,종로구,토요일,2,16500.0,1
20,202209,종로구,일요일,2,110700.0,5
21,202209,종로구,월요일,3,37000.0,2
22,202209,종로구,화요일,3,56100.0,3
23,202209,종로구,수요일,3,77400.0,2
24,202209,종로구,목요일,3,77900.0,3
25,202209,종로구,금요일,3,82700.0,3
26,202209,종로구,토요일,3,40000.0,1
27,202209,종로구,일요일,3,102000.0,3
28,202209,종로구,월요일,4,16000.0,1
29,202209,종로구,화요일,4,23000.0,1
30,202209,종로구,수요일,4,0.0,0
31,202209,종로구,목요일,4,98400.0,4
32,202209,종로구,금요일,4,0.0,0
33,202209,종로구,토요일,4,54600.0,3
34,202209,종로구,일요일,4,0.0,0
35,202209,종로구,월요일,5,21300.0,1
36,202209,종로구,화요일,5,0.0,0
37,202209,종로구,수요일,5,0.0,0
38,202209,종로구,목요일,5,64300.0,3
39,202209,종로구,금요일,5,49390.0,2
40,202209,종로구,토요일,5,15500.0,1
41,202209,종로구,일요일,5,0.0,0
42,202209,종로구,월요일,6,15300.0,1
43,202209,종로구,화요일,6,29800.0,1
44,202209,종로구,수요일,6,34600.0,2
45,202209,종로구,목요일,6,0.0,0
46,202209,종로구,금요일,6,43900.0,1
47,202209,종로구,토요일,6,16900.0,1
48,202209,종로구,일요일,6,18900.0,1
49,202209,종로구,월요일,7,32300.0,2
50,202209,종로구,화요일,7,50000.0,1
51,202209,종로구,수요일,7,37200.0,3
52,202209,종로구,목요일,7,107400.0,4
53,202209,종로구,금요일,7,40500.0,2
54,202209,종로구,토요일,7,54500.0,2
55,202209,종로구,일요일,7,232300.0,9
56,202209,종로구,월요일,8,88600.0,4
57,202209,종로구,화요일,8,57400.0,3
58,202209,종로구,수요일,8,67700.0,3
59,202209,종로구,목요일,8,60600.0,3
60,202209,종로구,금요일,8,81400.0,5
61,202209,종로구,토요일,8,147800.0,6
62,202209,종로구,일요일,8,123500.0,7
63,202209,종로구,월요일,9,433910.0,17
64,202209,종로구,화요일,9,363690.0,16
65,202209,종로구,수요일,9,554983.0,15
66,202209,종로구,목요일,9,342800.0,13
67,202209,종로구,금요일,9,191100.0,9
68,202209,종로구,토요일,9,435580.0,15
69,202209,종로구,일요일,9,789750.0,32
70,202209,종로구,월요일,10,882573.0,33
71,202209,종로구,화요일,10,966549.0,36
72,202209,종로구,수요일,10,889499.0,39
73,202209,종로구,목요일,10,821392.0,36
74,202209,종로구,금요일,10,558850.0,28
75,202209,종로구,토요일,10,1021040.0,39
76,202209,종로구,일요일,10,1463686.0,44
77,202209,종로구,월요일,11,2241138.0,77
78,202209,종로구,화요일,11,1971660.0,77
79,202209,종로구,수요일,11,3235251.0,123
80,202209,종로구,목요일,11,3120563.0,110
81,202209,종로구,금요일,11,1725380.0,68
82,202209,종로구,토요일,11,3182102.0,107
83,202209,종로구,일요일,11,2407080.0,88
84,202209,종로구,월요일,12,1724320.0,70
85,202209,종로구,화요일,12,2296757.0,88
86,202209,종로구,수요일,12,1827566.0,81
87,202209,종로구,목요일,12,2316631.0,97
88,202209,종로구,금요일,12,1868860.0,76
89,202209,종로구,토요일,12,2716212.0,100
90,202209,종로구,일요일,12,3481387.0,125
91,202209,종로구,월요일,13,1222310.0,46
92,202209,종로구,화요일,13,1323640.0,60
93,202209,종로구,수요일,13,1334950.0,52
94,202209,종로구,목요일,13,1382200.0,51
95,202209,종로구,금요일,13,1320263.0,49
96,202209,종로구,토요일,13,1998360.0,76
97,202209,종로구,일요일,13,2623450.0,100
98,202209,종로구,월요일,14,1096590.0,42
99,202209,종로구,화요일,14,657860.0,30
100,202209,종로구,수요일,14,1250960.0,44
101,202209,종로구,목요일,14,1414700.0,52
102,202209,종로구,금요일,14,850078.0,39
103,202209,종로구,토요일,14,2485145.0,81
104,202209,종로구,일요일,14,2239151.0,84
105,202209,종로구,월요일,15,1048344.0,41
106,202209,종로구,화요일,15,1030360.0,45
107,202209,종로구,수요일,15,1055320.0,46
108,202209,종로구,목요일,15,1649819.0,55
109,202209,종로구,금요일,15,1013799.0,36
110,202209,종로구,토요일,15,1661331.0,54
111,202209,종로구,일요일,15,1556851.0,58
112,202209,종로구,월요일,16,1254880.0,53
113,202209,종로구,화요일,16,1531570.0,58
114,202209,종로구,수요일,16,1368730.0,47
115,202209,종로구,목요일,16,1885640.0,73
116,202209,종로구,금요일,16,1738710.0,65
117,202209,종로구,토요일,16,2257110.0,82
118,202209,종로구,일요일,16,2712230.0,90
119,202209,종로구,월요일,17,2766094.0,92
120,202209,종로구,화요일,17,2671540.0,84
121,202209,종로구,수요일,17,3670854.0,119
122,202209,종로구,목요일,17,3306070.0,115
123,202209,종로구,금요일,17,3409640.0,115
124,202209,종로구,토요일,17,4512801.0,137
125,202209,종로구,일요일,17,4920821.0,153
126,202209,종로구,월요일,18,3473010.0,116
127,202209,종로구,화요일,18,3533698.0,126
128,202209,종로구,수요일,18,5765240.0,194
129,202209,종로구,목요일,18,5038241.0,188
130,202209,종로구,금요일,18,4924900.0,167
131,202209,종로구,토요일,18,4938432.0,161
132,202209,종로구,일요일,18,4461090.0,151
133,202209,종로구,월요일,19,2571637.0,92
134,202209,종로구,화요일,19,2995409.0,108
135,202209,종로구,수요일,19,4163069.0,154
136,202209,종로구,목요일,19,4044120.0,156
137,202209,종로구,금요일,19,4781270.0,157
138,202209,종로구,토요일,19,3814277.0,136
139,202209,종로구,일요일,19,3431422.0,123
140,202209,종로구,월요일,20,1613650.0,62
141,202209,종로구,화요일,20,1309873.0,49
142,202209,종로구,수요일,20,2475095.0,96
143,202209,종로구,목요일,20,2310911.0,86
144,202209,종로구,금요일,20,2704620.0,93
145,202209,종로구,토요일,20,2021811.0,68
146,202209,종로구,일요일,20,1665967.0,64
147,202209,종로구,월요일,21,914518.0,37
148,202209,종로구,화요일,21,777839.0,29
149,202209,종로구,수요일,21,1716949.0,65
150,202209,종로구,목요일,21,1685779.0,60
151,202209,종로구,금요일,21,1816672.0,68
152,202209,종로구,토요일,21,1749490.0,64
153,202209,종로구,일요일,21,1592980.0,62
154,202209,종로구,월요일,22,685160.0,28
155,202209,종로구,화요일,22,989507.0,40
156,202209,종로구,수요일,22,970090.0,37
157,202209,종로구,목요일,22,1280490.0,49
158,202209,종로구,금요일,22,1352830.0,52
159,202209,종로구,토요일,22,829520.0,30
160,202209,종로구,일요일,22,758297.0,29
161,202209,종로구,월요일,23,86970.0,5
162,202209,종로구,화요일,23,332110.0,14
163,202209,종로구,수요일,23,570951.0,21
164,202209,종로구,목요일,23,601130.0,23
165,202209,종로구,금요일,23,639630.0,24
166,202209,종로구,토요일,23,916765.0,31
167,202209,종로구,일요일,23,652220.0,27
168,202209,중구,월요일,0,323890.0,12
169,202209,중구,화요일,0,288140.0,12
170,202209,중구,수요일,0,305470.0,13
171,202209,중구,목요일,0,197800.0,8
172,202209,중구,금요일,0,315500.0,10
173,202209,중구,토요일,0,326300.0,15
174,202209,중구,일요일,0,512390.0,22
175,202209,중구,월요일,1,137100.0,5
176,202209,중구,화요일,1,110600.0,4
177,202209,중구,수요일,1,193000.0,8
178,202209,중구,목요일,1,243280.0,9
179,202209,중구,금요일,1,166160.0,8
180,202209,중구,토요일,1,269200.0,11
181,202209,중구,일요일,1,297300.0,9
182,202209,중구,월요일,2,102400.0,4
183,202209,중구,화요일,2,49800.0,2
184,202209,중구,수요일,2,120900.0,6
185,202209,중구,목요일,2,124100.0,4
186,202209,중구,금요일,2,31700.0,2
187,202209,중구,토요일,2,40000.0,2
188,202209,중구,일요일,2,66800.0,3
189,202209,중구,월요일,3,18500.0,1
190,202209,중구,화요일,3,16300.0,1
191,202209,중구,수요일,3,43000.0,1
192,202209,중구,목요일,3,70700.0,4
193,202209,중구,금요일,3,129678.0,3
194,202209,중구,토요일,3,64400.0,2
195,202209,중구,일요일,3,59500.0,4
196,202209,중구,월요일,4,0.0,0
197,202209,중구,화요일,4,52800.0,2
198,202209,중구,수요일,4,53690.0,2
199,202209,중구,목요일,4,17500.0,1
200,202209,중구,금요일,4,31200.0,2
201,202209,중구,토요일,4,42475.0,2
202,202209,중구,일요일,4,42000.0,2
203,202209,중구,월요일,5,0.0,0
204,202209,중구,화요일,5,23900.0,1
205,202209,중구,수요일,5,24000.0,1
206,202209,중구,목요일,5,0.0,0
207,202209,중구,금요일,5,0.0,0
208,202209,중구,토요일,5,0.0,0
209,202209,중구,일요일,5,0.0,0
210,202209,중구,월요일,6,19000.0,1
211,202209,중구,화요일,6,0.0,0
212,202209,중구,수요일,6,38500.0,2
213,202209,중구,목요일,6,54000.0,2
214,202209,중구,금요일,6,10000.0,1
215,202209,중구,토요일,6,24000.0,1
216,202209,중구,일요일,6,22300.0,1
217,202209,중구,월요일,7,31300.0,2
218,202209,중구,화요일,7,0.0,0
219,202209,중구,수요일,7,101300.0,4
220,202209,중구,목요일,7,26700.0,2
221,202209,중구,금요일,7,30800.0,1
222,202209,중구,토요일,7,0.0,0
223,202209,중구,일요일,7,31900.0,2
224,202209,중구,월요일,8,48900.0,2
225,202209,중구,화요일,8,92600.0,5
226,202209,중구,수요일,8,127300.0,5
227,202209,중구,목요일,8,125100.0,6
228,202209,중구,금요일,8,80500.0,4
229,202209,중구,토요일,8,323990.0,14
230,202209,중구,일요일,8,205400.0,11
231,202209,중구,월요일,9,428600.0,20
232,202209,중구,화요일,9,234396.0,10
233,202209,중구,수요일,9,321820.0,11
234,202209,중구,목요일,9,280870.0,10
235,202209,중구,금요일,9,347740.0,15
236,202209,중구,토요일,9,666411.0,27
237,202209,중구,일요일,9,785277.0,30
238,202209,중구,월요일,10,1069547.0,38
239,202209,중구,화요일,10,1068436.0,35
240,202209,중구,수요일,10,857070.0,42
241,202209,중구,목요일,10,1437671.0,55
242,202209,중구,금요일,10,1419120.0,39
243,202209,중구,토요일,10,1049710.0,48
244,202209,중구,일요일,10,1589787.0,65
245,202209,중구,월요일,11,1672391.0,65
246,202209,중구,화요일,11,1885325.0,79
247,202209,중구,수요일,11,2356990.0,95
248,202209,중구,목요일,11,2684690.0,102
249,202209,중구,금요일,11,3021660.0,98
250,202209,중구,토요일,11,2604156.0,99
251,202209,중구,일요일,11,2727833.0,107
252,202209,중구,월요일,12,2170142.0,80
253,202209,중구,화요일,12,1838860.0,72
254,202209,중구,수요일,12,1983890.0,79
255,202209,중구,목요일,12,2185310.0,86
256,202209,중구,금요일,12,1752829.0,68
257,202209,중구,토요일,12,3288564.0,125
258,202209,중구,일요일,12,3849695.0,137
259,202209,중구,월요일,13,1152148.0,47
260,202209,중구,화요일,13,1382292.0,55
261,202209,중구,수요일,13,1510702.0,64
262,202209,중구,목요일,13,1168210.0,54
263,202209,중구,금요일,13,1365136.0,64
264,202209,중구,토요일,13,2231236.0,84
265,202209,중구,일요일,13,3281530.0,120
266,202209,중구,월요일,14,1157760.0,47
267,202209,중구,화요일,14,1064376.0,46
268,202209,중구,수요일,14,1086140.0,50
269,202209,중구,목요일,14,1339010.0,51
270,202209,중구,금요일,14,1239903.0,51
271,202209,중구,토요일,14,1912650.0,73
272,202209,중구,일요일,14,1951200.0,77
273,202209,중구,월요일,15,919370.0,39
274,202209,중구,화요일,15,641700.0,29
275,202209,중구,수요일,15,1030580.0,44
276,202209,중구,목요일,15,1133066.0,36
277,202209,중구,금요일,15,1056738.0,43
278,202209,중구,토요일,15,1590517.0,65
279,202209,중구,일요일,15,2135230.0,82
280,202209,중구,월요일,16,1240234.0,47
281,202209,중구,화요일,16,1076595.0,48
282,202209,중구,수요일,16,1554064.0,57
283,202209,중구,목요일,16,1294400.0,54
284,202209,중구,금요일,16,1260840.0,47
285,202209,중구,토요일,16,1915570.0,64
286,202209,중구,일요일,16,2500912.0,91
287,202209,중구,월요일,17,2390081.0,82
288,202209,중구,화요일,17,2054450.0,73
289,202209,중구,수요일,17,2954990.0,106
290,202209,중구,목요일,17,2692806.0,91
291,202209,중구,금요일,17,2659764.0,90
292,202209,중구,토요일,17,5267357.0,159
293,202209,중구,일요일,17,4633769.0,147
294,202209,중구,월요일,18,3996517.0,145
295,202209,중구,화요일,18,3667223.0,138
296,202209,중구,수요일,18,4227007.0,154
297,202209,중구,목요일,18,4759525.0,184
298,202209,중구,금요일,18,4349400.0,142
299,202209,중구,토요일,18,5692690.0,176
300,202209,중구,일요일,18,5540057.0,194
301,202209,중구,월요일,19,3316470.0,115
302,202209,중구,화요일,19,3201010.0,114
303,202209,중구,수요일,19,4548575.0,158
304,202209,중구,목요일,19,4476223.0,159
305,202209,중구,금요일,19,3745530.0,134
306,202209,중구,토요일,19,4019713.0,129
307,202209,중구,일요일,19,4134009.0,139
308,202209,중구,월요일,20,1749992.0,70
309,202209,중구,화요일,20,2375760.0,91
310,202209,중구,수요일,20,2850180.0,108
311,202209,중구,목요일,20,3020148.0,104
312,202209,중구,금요일,20,2926259.0,104
313,202209,중구,토요일,20,3021804.0,103
314,202209,중구,일요일,20,2203450.0,83
315,202209,중구,월요일,21,1165910.0,47
316,202209,중구,화요일,21,1345118.0,52
317,202209,중구,수요일,21,1702060.0,69
318,202209,중구,목요일,21,1723921.0,68
319,202209,중구,금요일,21,1902780.0,78
320,202209,중구,토요일,21,1880143.0,71
321,202209,중구,일요일,21,1748707.0,63
322,202209,중구,월요일,22,754900.0,34
323,202209,중구,화요일,22,728180.0,29
324,202209,중구,수요일,22,1140800.0,39
325,202209,중구,목요일,22,1122500.0,46
326,202209,중구,금요일,22,1384390.0,52
327,202209,중구,토요일,22,1180030.0,45
328,202209,중구,일요일,22,831180.0,34
329,202209,중구,월요일,23,326610.0,14
330,202209,중구,화요일,23,415900.0,17
331,202209,중구,수요일,23,685203.0,27
332,202209,중구,목요일,23,789557.0,34
333,202209,중구,금요일,23,713010.0,31
334,202209,중구,토요일,23,894529.0,33
335,202209,중구,일요일,23,402310.0,16
336,202209,용산구,월요일,0,616709.0,22
337,202209,용산구,화요일,0,490940.0,20
338,202209,용산구,수요일,0,612200.0,25
339,202209,용산구,목요일,0,543780.0,22
340,202209,용산구,금요일,0,627370.0,26
341,202209,용산구,토요일,0,774720.0,27
342,202209,용산구,일요일,0,603780.0,24
343,202209,용산구,월요일,1,124600.0,7
344,202209,용산구,화요일,1,264725.0,8
345,202209,용산구,수요일,1,396900.0,17
346,202209,용산구,목요일,1,461250.0,19
347,202209,용산구,금요일,1,216240.0,8
348,202209,용산구,토요일,1,627380.0,23
349,202209,용산구,일요일,1,491120.0,21
350,202209,용산구,월요일,2,87400.0,3
351,202209,용산구,화요일,2,96800.0,3
352,202209,용산구,수요일,2,166800.0,7
353,202209,용산구,목요일,2,136800.0,6
354,202209,용산구,금요일,2,157300.0,6
355,202209,용산구,토요일,2,141300.0,6
356,202209,용산구,일요일,2,174100.0,7
357,202209,용산구,월요일,3,88500.0,4
358,202209,용산구,화요일,3,50100.0,2
359,202209,용산구,수요일,3,38000.0,1
360,202209,용산구,목요일,3,52800.0,2
361,202209,용산구,금요일,3,15300.0,1
362,202209,용산구,토요일,3,201800.0,6
363,202209,용산구,일요일,3,110700.0,4
364,202209,용산구,월요일,4,47500.0,2
365,202209,용산구,화요일,4,0.0,0
366,202209,용산구,수요일,4,0.0,0
367,202209,용산구,목요일,4,92300.0,4
368,202209,용산구,금요일,4,58900.0,2
369,202209,용산구,토요일,4,94400.0,3
370,202209,용산구,일요일,4,96400.0,2
371,202209,용산구,월요일,5,69600.0,2
372,202209,용산구,화요일,5,30400.0,1
373,202209,용산구,수요일,5,26500.0,1
374,202209,용산구,목요일,5,53000.0,1
375,202209,용산구,금요일,5,21000.0,1
376,202209,용산구,토요일,5,0.0,0
377,202209,용산구,일요일,5,57400.0,3
378,202209,용산구,월요일,6,0.0,0
379,202209,용산구,화요일,6,0.0,0
380,202209,용산구,수요일,6,177900.0,7
381,202209,용산구,목요일,6,83000.0,3
382,202209,용산구,금요일,6,44300.0,2
383,202209,용산구,토요일,6,55400.0,3
384,202209,용산구,일요일,6,89200.0,3
385,202209,용산구,월요일,7,138700.0,7
386,202209,용산구,화요일,7,60210.0,2
387,202209,용산구,수요일,7,82400.0,3
388,202209,용산구,목요일,7,99100.0,5
389,202209,용산구,금요일,7,59500.0,3
390,202209,용산구,토요일,7,106900.0,5
391,202209,용산구,일요일,7,27800.0,2
392,202209,용산구,월요일,8,150200.0,6
393,202209,용산구,화요일,8,310300.0,13
394,202209,용산구,수요일,8,154600.0,6
395,202209,용산구,목요일,8,127900.0,6
396,202209,용산구,금요일,8,177800.0,7
397,202209,용산구,토요일,8,232600.0,10
398,202209,용산구,일요일,8,165800.0,9
399,202209,용산구,월요일,9,703651.0,33
400,202209,용산구,화요일,9,528140.0,21
401,202209,용산구,수요일,9,737702.0,30
402,202209,용산구,목요일,9,869368.0,31
403,202209,용산구,금요일,9,772460.0,31
404,202209,용산구,토요일,9,1301576.0,36
405,202209,용산구,일요일,9,1201415.0,44
406,202209,용산구,월요일,10,1517030.0,66
407,202209,용산구,화요일,10,1304750.0,54
408,202209,용산구,수요일,10,1986590.0,77
409,202209,용산구,목요일,10,1350410.0,60
410,202209,용산구,금요일,10,1937989.0,67
411,202209,용산구,토요일,10,1659817.0,66
412,202209,용산구,일요일,10,2088050.0,77
413,202209,용산구,월요일,11,3776590.0,129
414,202209,용산구,화요일,11,3466332.0,141
415,202209,용산구,수요일,11,4743000.0,187
416,202209,용산구,목요일,11,5295280.0,195
417,202209,용산구,금요일,11,3914530.0,147
418,202209,용산구,토요일,11,4486533.0,168
419,202209,용산구,일요일,11,5626700.0,202
420,202209,용산구,월요일,12,3649650.0,134
421,202209,용산구,화요일,12,3399767.0,135
422,202209,용산구,수요일,12,3644567.0,147
423,202209,용산구,목요일,12,3564490.0,150
424,202209,용산구,금요일,12,3903298.0,160
425,202209,용산구,토요일,12,4884855.0,177
426,202209,용산구,일요일,12,5364083.0,194
427,202209,용산구,월요일,13,2527952.0,93
428,202209,용산구,화요일,13,1785103.0,75
429,202209,용산구,수요일,13,3397873.0,129
430,202209,용산구,목요일,13,2496609.0,102
431,202209,용산구,금요일,13,3057600.0,105
432,202209,용산구,토요일,13,3864780.0,139
433,202209,용산구,일요일,13,5744703.0,192
434,202209,용산구,월요일,14,2066046.0,78
435,202209,용산구,화요일,14,1343281.0,65
436,202209,용산구,수요일,14,1869502.0,82
437,202209,용산구,목요일,14,2003180.0,78
438,202209,용산구,금요일,14,1923109.0,71
439,202209,용산구,토요일,14,2756327.0,109
440,202209,용산구,일요일,14,3669638.0,148
441,202209,용산구,월요일,15,2015016.0,74
442,202209,용산구,화요일,15,1377452.0,57
443,202209,용산구,수요일,15,1711120.0,68
444,202209,용산구,목요일,15,1904950.0,81
445,202209,용산구,금요일,15,1954910.0,74
446,202209,용산구,토요일,15,2882550.0,107
447,202209,용산구,일요일,15,2745030.0,108
448,202209,용산구,월요일,16,2926191.0,100
449,202209,용산구,화요일,16,2985346.0,98
450,202209,용산구,수요일,16,2417811.0,84
451,202209,용산구,목요일,16,2890038.0,108
452,202209,용산구,금요일,16,2398790.0,87
453,202209,용산구,토요일,16,3701340.0,116
454,202209,용산구,일요일,16,4501823.0,158
455,202209,용산구,월요일,17,4664299.0,158
456,202209,용산구,화요일,17,4470237.0,151
457,202209,용산구,수요일,17,5420057.0,181
458,202209,용산구,목요일,17,5927127.0,204
459,202209,용산구,금요일,17,5784648.0,188
460,202209,용산구,토요일,17,6925093.0,223
461,202209,용산구,일요일,17,7248628.0,241
462,202209,용산구,월요일,18,5870301.0,207
463,202209,용산구,화요일,18,6321549.0,222
464,202209,용산구,수요일,18,7467360.0,256
465,202209,용산구,목요일,18,9020355.0,300
466,202209,용산구,금요일,18,7367674.0,235
467,202209,용산구,토요일,18,8151507.0,266
468,202209,용산구,일요일,18,9818460.0,299
469,202209,용산구,월요일,19,3773286.0,139
470,202209,용산구,화요일,19,5488188.0,180
471,202209,용산구,수요일,19,7124861.0,259
472,202209,용산구,목요일,19,7040252.0,244
473,202209,용산구,금요일,19,7037881.0,244
474,202209,용산구,토요일,19,6896030.0,221
475,202209,용산구,일요일,19,6168670.0,220
476,202209,용산구,월요일,20,3040357.0,115
477,202209,용산구,화요일,20,3640805.0,131
478,202209,용산구,수요일,20,4145585.0,159
479,202209,용산구,목요일,20,4517021.0,165
480,202209,용산구,금요일,20,3637711.0,141
481,202209,용산구,토요일,20,4280354.0,148
482,202209,용산구,일요일,20,3553254.0,130
483,202209,용산구,월요일,21,1840366.0,72
484,202209,용산구,화요일,21,2129527.0,80
485,202209,용산구,수요일,21,2486230.0,93
486,202209,용산구,목요일,21,2780162.0,105
487,202209,용산구,금요일,21,2533247.0,95
488,202209,용산구,토요일,21,3415515.0,127
489,202209,용산구,일요일,21,2145419.0,90
490,202209,용산구,월요일,22,1177560.0,47
491,202209,용산구,화요일,22,1563440.0,57
492,202209,용산구,수요일,22,1890910.0,75
493,202209,용산구,목요일,22,2378546.0,92
494,202209,용산구,금요일,22,2344971.0,88
495,202209,용산구,토요일,22,2041330.0,73
496,202209,용산구,일요일,22,1720438.0,64
497,202209,용산구,월요일,23,812251.0,31
498,202209,용산구,화요일,23,955520.0,34
499,202209,용산구,수요일,23,1303000.0,47
500,202209,용산구,목요일,23,1190929.0,44
501,202209,용산구,금요일,23,1110340.0,42
502,202209,용산구,토요일,23,1179558.0,47
503,202209,용산구,일요일,23,1000540.0,39
504,202209,성동구,월요일,0,1001690.0,35
505,202209,성동구,화요일,0,405310.0,15
506,202209,성동구,수요일,0,624740.0,22
507,202209,성동구,목요일,0,596620.0,26
508,202209,성동구,금요일,0,493470.0,17
509,202209,성동구,토요일,0,934990.0,35
510,202209,성동구,일요일,0,840972.0,35
511,202209,성동구,월요일,1,185000.0,8
512,202209,성동구,화요일,1,176900.0,7
513,202209,성동구,수요일,1,298710.0,14
514,202209,성동구,목요일,1,93870.0,5
515,202209,성동구,금요일,1,391970.0,15
516,202209,성동구,토요일,1,477250.0,17
517,202209,성동구,일요일,1,263739.0,10
518,202209,성동구,월요일,2,227000.0,10
519,202209,성동구,화요일,2,135000.0,7
520,202209,성동구,수요일,2,165300.0,6
521,202209,성동구,목요일,2,81200.0,3
522,202209,성동구,금요일,2,269500.0,12
523,202209,성동구,토요일,2,100000.0,4
524,202209,성동구,일요일,2,136300.0,7
525,202209,성동구,월요일,3,42400.0,2
526,202209,성동구,화요일,3,71200.0,3
527,202209,성동구,수요일,3,129400.0,5
528,202209,성동구,목요일,3,84000.0,3
529,202209,성동구,금요일,3,148600.0,6
530,202209,성동구,토요일,3,171800.0,8
531,202209,성동구,일요일,3,23000.0,1
532,202209,성동구,월요일,4,46200.0,2
533,202209,성동구,화요일,4,64000.0,2
534,202209,성동구,수요일,4,128400.0,7
535,202209,성동구,목요일,4,75200.0,3
536,202209,성동구,금요일,4,38100.0,2
537,202209,성동구,토요일,4,14000.0,1
538,202209,성동구,일요일,4,133500.0,5
539,202209,성동구,월요일,5,18000.0,1
540,202209,성동구,화요일,5,14100.0,1
541,202209,성동구,수요일,5,13300.0,1
542,202209,성동구,목요일,5,14900.0,1
543,202209,성동구,금요일,5,15500.0,1
544,202209,성동구,토요일,5,44000.0,1
545,202209,성동구,일요일,5,45800.0,3
546,202209,성동구,월요일,6,37000.0,2
547,202209,성동구,화요일,6,55400.0,3
548,202209,성동구,수요일,6,27000.0,1
549,202209,성동구,목요일,6,61300.0,3
550,202209,성동구,금요일,6,129090.0,6
551,202209,성동구,토요일,6,0.0,0
552,202209,성동구,일요일,6,95300.0,3
553,202209,성동구,월요일,7,114400.0,4
554,202209,성동구,화요일,7,128500.0,5
555,202209,성동구,수요일,7,252900.0,6
556,202209,성동구,목요일,7,76400.0,3
557,202209,성동구,금요일,7,107700.0,4
558,202209,성동구,토요일,7,111700.0,5
559,202209,성동구,일요일,7,29000.0,1
560,202209,성동구,월요일,8,430036.0,17
561,202209,성동구,화요일,8,263700.0,14
562,202209,성동구,수요일,8,374001.0,19
563,202209,성동구,목요일,8,351807.0,15
564,202209,성동구,금요일,8,155900.0,8
565,202209,성동구,토요일,8,371001.0,16
566,202209,성동구,일요일,8,378500.0,16
567,202209,성동구,월요일,9,734380.0,29
568,202209,성동구,화요일,9,466370.0,24
569,202209,성동구,수요일,9,669010.0,30
570,202209,성동구,목요일,9,778000.0,37
571,202209,성동구,금요일,9,838008.0,39
572,202209,성동구,토요일,9,1401897.0,47
573,202209,성동구,일요일,9,1095157.0,50
574,202209,성동구,월요일,10,1585560.0,63
575,202209,성동구,화요일,10,1401326.0,61
576,202209,성동구,수요일,10,2083115.0,80
577,202209,성동구,목요일,10,1859210.0,72
578,202209,성동구,금요일,10,1755960.0,65
579,202209,성동구,토요일,10,2722061.0,103
580,202209,성동구,일요일,10,2165523.0,87
581,202209,성동구,월요일,11,5020382.0,183
582,202209,성동구,화요일,11,4903727.0,182
583,202209,성동구,수요일,11,6224365.0,229
584,202209,성동구,목요일,11,7043669.0,238
585,202209,성동구,금요일,11,5592110.0,196
586,202209,성동구,토요일,11,5508160.0,196
587,202209,성동구,일요일,11,6455374.0,240
588,202209,성동구,월요일,12,4948367.0,185
589,202209,성동구,화요일,12,4535566.0,195
590,202209,성동구,수요일,12,4721575.0,191
591,202209,성동구,목요일,12,5367622.0,221
592,202209,성동구,금요일,12,4800532.0,190
593,202209,성동구,토요일,12,6189043.0,218
594,202209,성동구,일요일,12,7538011.0,265
595,202209,성동구,월요일,13,2925020.0,121
596,202209,성동구,화요일,13,2915853.0,121
597,202209,성동구,수요일,13,2958654.0,127
598,202209,성동구,목요일,13,2998165.0,123
599,202209,성동구,금요일,13,3454794.0,133
600,202209,성동구,토요일,13,5087210.0,194
601,202209,성동구,일요일,13,4899590.0,186
602,202209,성동구,월요일,14,2631846.0,108
603,202209,성동구,화요일,14,1711530.0,75
604,202209,성동구,수요일,14,2736813.0,110
605,202209,성동구,목요일,14,2421228.0,112
606,202209,성동구,금요일,14,2337075.0,92
607,202209,성동구,토요일,14,4022268.0,162
608,202209,성동구,일요일,14,4414140.0,161
609,202209,성동구,월요일,15,2680880.0,108
610,202209,성동구,화요일,15,2037719.0,82
611,202209,성동구,수요일,15,2283190.0,102
612,202209,성동구,목요일,15,2871578.0,120
613,202209,성동구,금요일,15,2511740.0,102
614,202209,성동구,토요일,15,3524291.0,131
615,202209,성동구,일요일,15,4535155.0,171
616,202209,성동구,월요일,16,2770641.0,106
617,202209,성동구,화요일,16,3035999.0,116
618,202209,성동구,수요일,16,4095188.0,148
619,202209,성동구,목요일,16,4068803.0,149
620,202209,성동구,금요일,16,2749886.0,113
621,202209,성동구,토요일,16,4426049.0,163
622,202209,성동구,일요일,16,4872017.0,170
623,202209,성동구,월요일,17,5651879.0,201
624,202209,성동구,화요일,17,5356279.0,180
625,202209,성동구,수요일,17,6733911.0,243
626,202209,성동구,목요일,17,6843621.0,237
627,202209,성동구,금요일,17,6535534.0,221
628,202209,성동구,토요일,17,6949641.0,223
